C10Nucleus,C01Nucleus,C10Annulus,K1Annulus,K2Annulus,Kappa,K1Circ,K2Circ,K1Rad,K2Rad,FiberAngle,FiberAngleCirc,FiberAngleRad
0.08140187395972981,0.020226553364820335,0.36579648711499496,17.102036992039583,106.75444531874278,0.30529325562760634,-0.1316444237738276,-0.13684852923426366,-0.09610850932461477,-0.19608615513541047,13.028463963842501,0.28797753273869,0.11607626862143161
0.03625897773478474,0.017272312020850937,0.2837310667611848,28.705073731513668,127.11644500827467,0.06329768543679462,-0.06814034602626973,-0.1305019381662173,-0.06761422620278404,-0.061376474698631917,7.580055299608209,0.08700454448014161,0.19430261521776016
0.14628384641554343,0.01515858819427036,0.2856199697723256,30.653830663128595,28.67408446145442,0.22458462171867866,-0.13866248061248912,-0.05572341617889626,-0.033011899214669876,-0.18995785692577136,49.460216282933445,0.13345989022106267,0.03641500430131906
0.1747891467087491,0.00870101214013817,0.0654382682237005,8.372093274428142,114.06752226185674,0.045812450393012225,-0.08263945401090658,-0.07195241290461266,-0.11968745095040545,-0.14256624872182924,44.10617659574716,0.07013578808600464,0.013806241527054692
0.16670562632198,0.040840960587102904,0.1852069379848904,31.176805189163726,17.936850083396276,0.009742889084530804,-0.12927458545463838,-0.015401451571736058,-0.19472010883517124,-0.19408336513480232,38.314009568169254,0.2761930754179424,0.07043188210713003
0.12392750871616108,0.02342447483182535,0.38360540542343907,21.934994264614495,112.43379463813005,0.2363943149654482,-0.04535714053629339,-0.14931151124581032,-0.02749710860388882,-0.008980885666772076,30.996807675034194,0.1977692245318125,0.07223641426771238
0.030918685943332583,0.028379486820087514,0.45379384117480426,38.203486015503955,129.91126835414667,0.2722408206599242,-0.1591937860749903,-0.1704417066719304,-0.004281560813804486,-0.058951981550074195,23.95761706570655,0.25286156420810174,0.015215657969485794
0.1242485613634566,0.027112002623364145,0.17643478442415944,23.611513422535452,153.6934446272188,0.08906315396624939,-0.13322701383605998,-0.10514336768977883,-0.049418730891721496,-0.0015382486987486899,43.47798165433289,0.17530223225614594,0.16294190748315113
0.0840117616195306,0.03267204823928811,0.13136141149907551,49.88991003537498,48.56373597348164,0.19233870041083861,-0.15773049779841936,-0.1474878836100562,-0.07183910821820791,-0.10965959500973077,20.675042385295022,0.11870421490997822,0.0480937815451722
0.06890004891734516,0.037554089935502896,0.13582316787932097,43.11403158393068,40.521759673887075,0.05849430901882242,-0.08540882693722712,-0.03327472196910364,-0.14610794755314374,-0.012103860946474504,19.38839625444872,0.18569927873320843,0.1155134989285084
0.03531619217785416,0.025914300551388797,0.1497012200162594,10.515093680901405,34.24333845407826,0.15921418364170553,-0.027254636365965812,-0.15799116851054168,-0.037873844538049484,-0.09638173857157357,17.74728076395134,0.20541201708219758,0.032784486900455295
0.10676981762190711,0.010937374366330035,0.11517796667857703,40.73010195930716,116.69002267548495,0.3017078800819272,-0.03185478275603393,-0.017361566024206215,-0.16463459291450203,-0.02051375774622563,8.31062976520934,0.09551970487196416,0.15244377924196245
0.19068859930863974,0.04314887040027361,0.07363772358816593,18.680564847508013,156.93765212727152,0.2233615074669351,-0.13030974478781593,-0.15406125976640747,-0.06258994426059977,-0.04016080557671059,23.51489241748082,0.2072732612485142,0.11270234874913068
0.14417957090346592,0.022488753281217532,0.3471024960177829,34.194880056923076,157.92223281855894,0.24675977033187363,-0.0968046273509067,-0.17376480630549343,-0.15773233502478554,-0.11105078407248897,44.032314080293325,0.17964816143354959,0.16204907811252578
0.050239495366587755,0.04983611692640563,0.3053099057765885,15.823435686535952,98.75611750722577,0.2687506881889015,-0.11737185019632544,-0.08787378219556444,-0.1269066282391005,-0.12789490531000108,47.06341540995431,0.22370356189012283,0.10886516482512326
